,created_at,tweets
498,2019-12-10 18:48:52,really just curious if tom creans brain caved in at this point https://t.co/EahLVs41ZG https://t.co/3cWFY1jyfA
499,2019-12-10 18:46:59,The look on crean’s face is a classic 😂😂😂 https://t.co/tvsH0ZaOed
500,2019-12-10 18:46:30,RT @djharbert22: I’ll never forget sitting in my living room watching my whole family freak out. https://t.co/w74eN92O5Z
501,2019-12-10 18:46:17,Happiest moment of my childhood. I ran around my house screaming and jumping and smiling. A special moment. I reall… https://t.co/2yi8H0JWni
502,2019-12-10 18:46:17,"I don’t see the problem in reliving awesome moments, people get mad at schools leech on to awesome moments. Beating… https://t.co/VPg1DHcO8q"
503,2019-12-10 18:45:04,I've said it before and I'll say it again...this is the best birthday gift I've ever received! Thanks @Cwat205 and… https://t.co/Q93kWmXZGy
504,2019-12-10 18:45:02,@BradenMichael15 @IUBarstool Yeah ik... I give credit to Kentucky winning the natty too... just cool that… https://t.co/SlQXTyuRMB
505,2019-12-10 18:40:36,@IUBarstool @TakotaWeigold11 Great shot but Kentucky beat Indiana in March madness that same season and went on to… https://t.co/LrkGJ1vNVK
506,2019-12-10 18:32:13,@IUBarstool Boom 💥 Baby GO IU
507,2019-12-10 18:26:40,@IUBarstool @holy_SCHICK the last great dick vitale call. Also we watched this at ur house
508,2019-12-10 18:26:24,@IUBarstool 1976 team owes Wat a beer at the very least.
509,2019-12-10 18:25:28,The greatest day in my whole life https://t.co/3G9G069Doy
510,2019-12-10 18:24:22,I’ll never forget sitting in my living room watching my whole family freak out. https://t.co/w74eN92O5Z
511,2019-12-10 18:19:17,i will watch and retweet this every time it is on my tl https://t.co/bnoTcubhIq
512,2019-12-10 18:12:54,@IUBarstool @Jzajac818
513,2019-12-10 18:11:43,Never gets old https://t.co/v64z1vo8Kl
514,2019-12-10 18:11:19,It will forever bug me that they mistakenly added the points to Kentucky 😩 https://t.co/xjZ3dVdj4t
515,2019-12-10 18:06:27,@IUBarstool @JordanHulls1 I will never forget this!
516,2019-12-10 18:02:58,Gator Bowl Baby! https://t.co/2UoWNBG2bD
517,2019-12-10 18:02:20,Run the tape 🎥🏀💯🔥 https://t.co/uMQsfnxWre
518,2019-12-10 18:01:37,Remember remember the 10th of December https://t.co/q16I5Cwgim
519,2019-12-10 17:58:28,@NickYuill https://t.co/pUVTvR99Kf
520,2019-12-10 17:57:37,Proudest moment as an IU fan in the last 15 years. I shall cling to it until they do something to top it which at t… https://t.co/YvjwXck6uo
521,2019-12-10 17:51:20,i’ll never forget about this https://t.co/5ZyzcyTCkm
522,2019-12-10 17:47:17,❤️😢 https://t.co/8L3oYXjAG9
523,2019-12-10 17:45:09,#theshot ❤️🤍❤️ https://t.co/j6blBe0YFe
524,2019-12-10 17:44:23,Reading all my Facebook memory posts had me in my feels this morning. https://t.co/HeoAZqiKij
525,2019-12-10 17:42:27,Tom Crean’s face and the Score board mistake are better than the shot. https://t.co/7fz8E1tBtD
526,2019-12-10 17:41:51,Let it go my god. this their only moment in the past decade move on https://t.co/6YIcrEVkCW
527,2019-12-10 17:36:55,Legendary night #TheWatShot https://t.co/4fYb6skpmU
528,2019-12-10 17:30:05,@KalebS260 and @KRSmith25's dad: https://t.co/kgkIm7Q68N https://t.co/75GAiN6p2e
529,2019-12-10 17:28:55,@IUBarstool Let it GO!
530,2019-12-10 17:27:00,The one IU moment I can celebrate in my lifetime @TFraley96 lol https://t.co/dGtKKq1qGC
531,2019-12-10 17:25:47,i will never forget being at this game 🤩 https://t.co/nHcxL7dYot
532,2019-12-10 17:12:07,"Toms face will never, not be funny 😂 https://t.co/ed1Pz4M177"
533,2019-12-10 17:04:13,@alexhweber still scared to come back to assembly hall https://t.co/xHW5Jom8ZQ
534,2019-12-10 17:02:07,RT @_delalelyo_: this happened 8 YEARS ago y’all..... find something new to brag about. bc y’all just look sad at this point https://t.co/o…
535,2019-12-10 17:01:24,"@IUBarstool @MarvelousJTM_56 Not an IU fan, but how did ESPN update the wrong team score??? 😂"
536,2019-12-10 16:58:53,"For the love of God, CLOSE THE YEARBOOK JESUS CHRIST https://t.co/Oyx8BoZ24X"
537,2019-12-10 16:56:55,@IUBarstool If you’re a Kentucky fan and comment on this...this shot still haunts you then. Of course were going to… https://t.co/g0wdxLQJ2f
538,2019-12-10 16:55:40,this happened 8 YEARS ago y’all..... find something new to brag about. bc y’all just look sad at this point https://t.co/o1O7KIAgOi
539,2019-12-10 16:55:11,Make ESPN Great Again https://t.co/P4s7ka7b9F
540,2019-12-10 16:54:48,"Never forget this night, $3 Thursday in Bloomington.  Christmas party at the house after the game, UK never had a c… https://t.co/pl4D4d1Kqk"
541,2019-12-10 16:50:36,The Anniversary #TheShot https://t.co/lvHeV0WCTp
542,2019-12-10 16:47:42,"RT @BarstoolStorrs: GAMEDAY TONIGHT AGAINST @IUBarstool!! Basically a home game at MSG, we run that place #BleedBlue"
543,2019-12-10 14:13:36,"GAMEDAY TONIGHT AGAINST @IUBarstool!! Basically a home game at MSG, we run that place #BleedBlue"
544,2019-12-10 05:38:45,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
545,2019-12-09 22:41:14,RT @IUBarstool: Merry Christmas from our family to yours #IUB https://t.co/BABM6shESg
546,2019-12-09 20:41:53,@barstoolsports @KFCBarstool @barstoolchicago @IUBarstool you guys should start selling these
547,2019-12-09 04:16:36,"I feel like @IUBarstool and @BarstoolTenn will be like “hey, you’re cool”, and “hey, you’re cool!” And then we will… https://t.co/hnafOeiK0B"
548,2019-12-08 23:41:49,RT @IUBarstool: Sunday Scaries hitting different before dead week #IUB https://t.co/PCot8RJDnr
549,2019-12-08 19:01:26,RT @IUBarstool: Sunday Scaries hitting different before dead week #IUB https://t.co/PCot8RJDnr
550,2019-12-08 18:53:15,Sunday Scaries hitting different before dead week #IUB https://t.co/PCot8RJDnr
551,2019-12-08 07:27:39,@IUBarstool Miller wow 🤩 he needs to
552,2019-12-08 04:10:22,@IUBarstool Nope
553,2019-12-08 03:46:27,RT @IUBarstool: https://t.co/urTGrtvnEE
554,2019-12-08 03:19:02,RT @jordans_81: Go hoosiers https://t.co/hq4673ql4E
555,2019-12-08 02:29:54,RT @IUBarstool: https://t.co/urTGrtvnEE
556,2019-12-08 02:02:12,https://t.co/hGy5c3xwQR https://t.co/2Y9ZU4NuZg
557,2019-12-08 00:46:42,@IUBarstool @OldTakesExposed
558,2019-12-08 00:32:23,RT @BrandonHacha: Lol https://t.co/zyiUpAOJ4A
559,2019-12-08 00:07:35,"@IUBarstool I agree, that was the worst defense I have seen!!😡🏀 The left hand, didn't know what the right hand was doing????🤔⚪🔴"
560,2019-12-08 00:03:25,@cding65 @IUBarstool @Pacers No joke. Pacers can still win it though. I always bet on the Steelers!
561,2019-12-08 00:00:14,This tweet aged well. https://t.co/xDUtMuxVCE
562,2019-12-07 23:59:32,@DRoBDR @IUBarstool @Pacers Damn not your week bro hope you didn’t bet on the Steelers tomorrow
563,2019-12-07 23:58:32,RT @IUBarstool: https://t.co/urTGrtvnEE
564,2019-12-07 23:45:19,RT @IUBarstool: https://t.co/urTGrtvnEE
565,2019-12-07 23:44:07,RT @IUBarstool: https://t.co/urTGrtvnEE
566,2019-12-07 23:43:26,"@MaggardDarby @IUBarstool 1. Did you mean to tweet Iu basketball?
2. What the hell is your second tweet?"
567,2019-12-07 23:40:31,RT @IUBarstool: https://t.co/urTGrtvnEE
568,2019-12-07 23:39:32,@IUBarstool are you awake?
569,2019-12-07 23:33:13,Lol https://t.co/zyiUpAOJ4A
570,2019-12-07 23:13:46,@IUBarstool @CalebDahlkamp 😂😂
571,2019-12-07 23:03:55,RT @IUBarstool: https://t.co/urTGrtvnEE
572,2019-12-07 23:03:38,RT @IUBarstool: https://t.co/urTGrtvnEE
573,2019-12-07 23:02:29,RT @IUBarstool: https://t.co/urTGrtvnEE
574,2019-12-07 23:02:20,RT @IUBarstool: https://t.co/urTGrtvnEE
575,2019-12-07 22:58:23,RT @IUBarstool: https://t.co/urTGrtvnEE
576,2019-12-07 22:56:52,@IUBarstool Did they catch the flu on the damn flight over there or what? They all look so damn slow.
577,2019-12-07 22:56:12,@IUBarstool this game gave me the runs
578,2019-12-07 22:55:46,RT @IUBarstool: https://t.co/urTGrtvnEE
579,2019-12-07 22:55:37,RT @IUBarstool: https://t.co/urTGrtvnEE
580,2019-12-07 22:55:30,RT @IUBarstool: https://t.co/urTGrtvnEE
581,2019-12-07 22:55:24,RT @IUBarstool: https://t.co/urTGrtvnEE
582,2019-12-07 22:55:22,@IUBarstool @OldTakesExposed
583,2019-12-07 22:55:11,https://t.co/urTGrtvnEE
584,2019-12-07 22:22:11,They are dead out there.  Road game has them sacred. https://t.co/LUAmCN1bcW
585,2019-12-07 22:22:10,@IUBarstool Pack line doesn’t work or is too hard to learn
586,2019-12-07 22:19:30,Why the hell is Al Durham in the damn game @IndianaMBB @IUBarstool
587,2019-12-07 22:12:47,SOMEBODY PLAY SOME DEFENSE #IUBB
588,2019-12-07 22:07:30,@IUBarstool You should be. They are getting taken to the fucking wood shed
589,2019-12-07 22:06:49,@IUBarstool Haha are you watching the game or just watching the score?
590,2019-12-07 22:06:36,@IUBarstool If we don't brick 5 layups we are right there
591,2019-12-07 22:06:31,@IUBarstool Devonte about to pop off
592,2019-12-07 22:05:53,@IUBarstool NOT YET! This is Indiana!
593,2019-12-07 22:05:29,Game of runs. We aren’t worried yet #IUBB
594,2019-12-07 19:50:50,Betting Indiana basketball hard today!!! #IUBB #PACERS @IUBarstool @Pacers
595,2019-12-07 19:35:47,@Jajajakepetti https://t.co/HzFHJs4Y6T
596,2019-12-07 19:26:44,Merry Christmas from our family to yours #IUB https://t.co/BABM6shESg
597,2019-12-07 18:38:32,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
598,2019-12-07 18:37:57,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
599,2019-12-07 18:06:41,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
600,2019-12-07 18:04:24,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
601,2019-12-07 18:00:29,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
602,2019-12-07 16:51:47,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
603,2019-12-07 16:16:12,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
604,2019-12-07 16:08:27,Hahahahahaha https://t.co/qR8lrGGOm6
605,2019-12-07 15:56:33,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
606,2019-12-07 15:42:33,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
607,2019-12-07 15:34:58,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
608,2019-12-07 15:34:48,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
609,2019-12-07 15:17:17,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
610,2019-12-07 15:09:37,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
611,2019-12-07 15:05:55,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
612,2019-12-07 15:01:38,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
613,2019-12-07 13:32:37,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
614,2019-12-07 13:02:18,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
615,2019-12-07 12:57:35,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
616,2019-12-07 12:31:23,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
617,2019-12-07 10:54:06,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
618,2019-12-07 08:29:13,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
619,2019-12-07 07:27:36,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
620,2019-12-07 05:50:09,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
621,2019-12-07 05:18:29,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
622,2019-12-07 05:04:59,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
623,2019-12-07 04:57:16,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
624,2019-12-07 04:36:51,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
625,2019-12-07 04:21:54,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
626,2019-12-07 04:16:02,RT @headhunchomo: Pleas tell me this ain’t kwon fr ?😂😭 @jones_reakwon https://t.co/bNSpGWiS4M
627,2019-12-07 04:14:43,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
628,2019-12-07 04:06:37,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
629,2019-12-07 03:57:54,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
630,2019-12-07 03:53:44,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
631,2019-12-07 03:50:31,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
632,2019-12-07 03:46:59,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
633,2019-12-07 03:40:31,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
634,2019-12-07 03:23:50,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
635,2019-12-07 03:22:04,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
636,2019-12-07 03:16:52,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
637,2019-12-07 03:13:48,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
638,2019-12-07 03:03:33,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
639,2019-12-07 03:01:24,😂 https://t.co/KqG8UF5U0Y
640,2019-12-07 02:55:59,RT @headhunchomo: Pleas tell me this ain’t kwon fr ?😂😭 @jones_reakwon https://t.co/bNSpGWiS4M
641,2019-12-07 02:36:40,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
642,2019-12-07 02:09:26,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
643,2019-12-07 02:08:39,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
644,2019-12-07 02:00:22,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
645,2019-12-07 01:56:47,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
646,2019-12-07 01:50:51,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
647,2019-12-07 01:44:34,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
648,2019-12-07 01:27:51,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
649,2019-12-07 01:24:57,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
650,2019-12-07 01:23:00,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
651,2019-12-07 01:19:38,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
652,2019-12-07 01:19:23,@IUBarstool @IndianaHQ @WEBOBOWLING
653,2019-12-07 01:19:03,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
654,2019-12-07 01:16:47,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
655,2019-12-07 01:14:07,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
656,2019-12-07 01:14:02,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
657,2019-12-07 00:51:47,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
658,2019-12-07 00:42:08,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
659,2019-12-07 00:39:07,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
660,2019-12-07 00:31:59,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
661,2019-12-07 00:24:50,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
662,2019-12-07 00:24:21,Know you missed all the pins huh @jones_reakwon? 😂😭 https://t.co/a8EvEwTTGq
663,2019-12-07 00:14:17,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
664,2019-12-07 00:13:09,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
665,2019-12-07 00:07:22,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
666,2019-12-07 00:02:28,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
667,2019-12-07 00:00:21,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
668,2019-12-06 23:59:40,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
669,2019-12-06 23:54:46,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
670,2019-12-06 23:54:02,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
671,2019-12-06 23:37:08,🤣🤣🤣🤣 https://t.co/XiHXF02riI
672,2019-12-06 23:15:47,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
673,2019-12-06 23:07:11,RT @headhunchomo: Pleas tell me this ain’t kwon fr ?😂😭 @jones_reakwon https://t.co/bNSpGWiS4M
674,2019-12-06 23:01:42,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
675,2019-12-06 23:00:33,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
676,2019-12-06 22:57:18,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
677,2019-12-06 22:55:38,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
678,2019-12-06 22:55:19,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
679,2019-12-06 22:54:21,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
680,2019-12-06 22:54:17,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
681,2019-12-06 22:54:02,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
682,2019-12-06 22:50:50,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
683,2019-12-06 22:47:17,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
684,2019-12-06 22:47:03,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
685,2019-12-06 22:45:33,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
686,2019-12-06 22:40:21,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
687,2019-12-06 22:37:12,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
688,2019-12-06 22:35:56,@IUBarstool In the Union?
689,2019-12-06 22:35:22,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
690,2019-12-06 22:33:42,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
691,2019-12-06 22:31:54,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
692,2019-12-06 22:29:44,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
693,2019-12-06 22:27:28,RT @Niyah_J12: @jones_reakwon 😂😂😭 the form is solid https://t.co/1wy0ubOj5t
694,2019-12-06 22:27:11,RT @headhunchomo: Pleas tell me this ain’t kwon fr ?😂😭 @jones_reakwon https://t.co/bNSpGWiS4M
695,2019-12-06 22:26:49,Pleas tell me this ain’t kwon fr ?😂😭 @jones_reakwon https://t.co/bNSpGWiS4M
696,2019-12-06 22:23:46,@jones_reakwon 😂😂😭 the form is solid https://t.co/1wy0ubOj5t
697,2019-12-06 22:10:17,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
698,2019-12-06 22:08:51,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
699,2019-12-06 22:07:57,RT @theOfficialJW23: 🤣🤣🤣🤣🤣 @jones_reakwon https://t.co/3gokEE93l2
700,2019-12-06 22:06:39,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
701,2019-12-06 22:03:06,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
702,2019-12-06 22:01:24,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
703,2019-12-06 22:01:01,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
704,2019-12-06 22:00:24,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
705,2019-12-06 22:00:11,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
706,2019-12-06 21:59:54,🤣🤣🤣🤣🤣 @jones_reakwon https://t.co/3gokEE93l2
707,2019-12-06 21:54:29,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
708,2019-12-06 21:52:12,RT @jordans_81: Go hoosiers https://t.co/hq4673ql4E
709,2019-12-06 21:50:34,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
710,2019-12-06 21:47:55,RT @MarchiePriller: #iufb https://t.co/Z5L8Y9Jzax
711,2019-12-06 21:46:04,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
712,2019-12-06 21:42:08,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
713,2019-12-06 21:41:06,RT @jones_reakwon: 🤣🤣🤣🤣🤣 https://t.co/W2oInm37JU
714,2019-12-06 21:41:00,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
715,2019-12-06 21:37:18,#iufb https://t.co/Z5L8Y9Jzax
716,2019-12-06 21:35:43,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
717,2019-12-06 21:35:09,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
718,2019-12-06 21:34:02,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
719,2019-12-06 21:33:58,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
720,2019-12-06 21:31:12,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
721,2019-12-06 21:31:11,@BEEFCHOK https://t.co/gq1HcBc6Nm
722,2019-12-06 21:29:25,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
723,2019-12-06 21:29:07,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
724,2019-12-06 21:27:51,@Samuels2305 @IUBarstool Is that lance briggs?
725,2019-12-06 21:26:12,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
726,2019-12-06 21:25:57,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
727,2019-12-06 21:25:31,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
728,2019-12-06 21:24:55,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
729,2019-12-06 21:24:06,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
730,2019-12-06 21:15:07,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
731,2019-12-06 21:11:36,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
732,2019-12-06 21:05:00,🤣🤣🤣 this is awesome https://t.co/u6AjsHmbJQ
733,2019-12-06 21:04:32,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
734,2019-12-06 21:01:22,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
735,2019-12-06 20:59:43,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
736,2019-12-06 20:58:50,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
737,2019-12-06 20:57:29,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
738,2019-12-06 20:56:44,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
739,2019-12-06 20:56:20,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
740,2019-12-06 20:55:13,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
741,2019-12-06 20:54:29,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
742,2019-12-06 20:53:42,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
743,2019-12-06 20:50:53,Yo check out Hurricane by @__knowlej__ https://t.co/bjgX1Rw0Oo RT @tkhiller: Can’t wait for #SelectionSunday #IUFB… https://t.co/ogwHJa3XOK
744,2019-12-06 20:47:42,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
745,2019-12-06 20:43:21,RT @MikeMajette_24: I love the vibe bro @jones_reakwon https://t.co/oYbW2NWZh5
746,2019-12-06 20:42:08,@IUBarstool @ztestis 💀
747,2019-12-06 20:41:47,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
748,2019-12-06 20:41:29,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
749,2019-12-06 20:41:14,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
750,2019-12-06 20:39:08,Can’t wait for #SelectionSunday #IUFB 🎳🎳 ⚪️❤️🏈 https://t.co/NC6NMQz8dl
751,2019-12-06 20:38:31,RT @JeremyAnder199: A highlight video of a missed dunk is peak IU https://t.co/gNr464ziix
752,2019-12-06 20:31:06,RT @MikeMajette_24: I love the vibe bro @jones_reakwon https://t.co/oYbW2NWZh5
753,2019-12-06 20:30:42,I love the vibe bro @jones_reakwon https://t.co/oYbW2NWZh5
754,2019-12-06 20:29:31,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
755,2019-12-06 20:27:14,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
756,2019-12-06 20:25:34,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
757,2019-12-06 20:24:44,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
758,2019-12-06 20:24:41,RT @IUBarstool: IU football really is going bowling #IUFB https://t.co/5iwxo3s7SC
